Unnamed: 0,gene_13110,gene_1313,gene_17832,gene_3516,gene_1685,gene_19773,gene_15715,gene_2771,gene_5824,gene_7872,gene_1290,gene_14287,gene_6054,gene_4839,gene_18558,gene_19818,gene_1374,gene_13080,gene_5541,gene_14533,gene_7620,gene_8834,gene_16263,gene_12748,gene_1729,gene_18353,gene_9527,gene_13591,gene_9920,gene_2828,gene_3252,gene_15354,gene_10965,gene_7033,gene_17128,gene_16381,gene_13403,gene_69,gene_1044,gene_19264,gene_11317,gene_10333,gene_10850,gene_11679,gene_3137,gene_16183,gene_11614,gene_16909,gene_6391,gene_3897,gene_4377,gene_14395,gene_7379,gene_4240,gene_2335,gene_19189,gene_4425,gene_5684,gene_20170,gene_5448,gene_13332,gene_9321,gene_5922,gene_4685,gene_2909,gene_3561,gene_9427,gene_8657,gene_4344,gene_5536,gene_14305,gene_13063,gene_17883,gene_9595,gene_5729,gene_2749,gene_17475,gene_3064,gene_9633,gene_3335,gene_11770,gene_14222,gene_6234,gene_776,gene_13316,gene_16979,gene_15013,gene_4021,gene_13794,gene_5596,gene_9606,gene_16021,gene_9923,gene_465,gene_2925,gene_19413,gene_3739,gene_17784,gene_1335,gene_10094,Class
sample_0,8.57513077207,0.0,2.47622613255,0.0,13.1234117477,9.494179569,13.1740518136,0.0,0.0,1.3342822253,6.72074359919,11.4829944566,0.591870870063,11.7100573462,4.01923042657,4.63437835825,6.38657645499,9.57122172505,7.29183374912,10.1296565236,1.0102785673,0.0,9.85020246806,9.94462568707,7.17010532705,7.75172480306,12.1004816623,10.0282099807,0.0,1.0102785673,9.55185627204,8.85334698701,10.3971505047,0.0,9.34126973532,0.840926433303,8.73094897472,3.92603738372,4.54318033671,5.7205493556,8.66790986085,3.77388031427,8.66250104523,7.95431265207,1.82203667202,1.82203667202,10.6180734352,0.0,7.01265805704,2.33833883468,0.0,10.8897016835,7.79189870332,9.78452034141,1.59865104788,8.98480293635,13.0762043259,9.93710600289,7.02994974814,6.26816113,0.591870870063,0.0,11.878089241,9.74924764434,8.71568062871,9.29076304872,5.04224158719,5.8656367787,0.0,11.4926794037,7.93927947871,3.92603738372,9.51432941567,7.97932229514,11.1907321337,5.47520164311,8.99580671494,6.37780570913,5.66395083382,0.0,6.81472985199,7.8907810615,7.50016467949,12.6247040853,10.0120099009,9.90998456153,10.0607769797,9.81243083809,9.90006223591,7.76524299544,7.50016467949,5.9027995692,0.0,0.0,6.08628699006,10.9088504274,1.59865104788,12.0911212916,8.21272496099,0.0,PRAD
sample_1,10.1898492624,4.80287562092,1.46503412153,5.9820147191,7.95933547322,11.1438359782,8.38595728329,1.00439352315,0.0,1.70650845057,7.45373979377,11.0550383499,0.0,10.8465951711,3.78949973716,0.587845009254,3.86614638224,9.51804133113,5.23735721093,10.3511159174,1.3271699704,0.0,7.33514914093,10.2241584804,7.12765391309,5.1688024687,14.6616333757,8.16229564947,0.0,0.323658291026,8.35858087741,9.14061507564,10.7746717711,0.0,10.022090345,1.17804531761,7.89068987769,4.66663730902,5.58602008935,3.70854041575,9.97779507974,4.36589546315,7.3010388499,8.20741948727,1.17478989305,2.2548661099,11.9831860162,0.0,4.85295265869,3.09519867156,0.0,7.9186307181,13.9427435736,13.7202763273,0.0,8.38812494514,11.8774950384,8.5955894403,7.20100646606,4.36589546315,5.77679621029,0.0,11.6060072368,10.1077793947,7.02551610915,10.8037920933,8.25191787547,4.17821267762,0.0,7.55369072473,6.98024241956,5.16840135239,5.80951477082,6.96164647789,11.3325289281,8.42844392615,10.8989338718,7.57097136714,7.19853344218,3.56262098658,7.25901820375,9.46151628158,5.49239480675,12.4620420909,9.00875634275,9.30853926414,8.68911042355,9.86784859981,8.83371236902,9.40803883694,7.42235075317,10.468715672,0.323658291026,0.0,5.09597925824,11.5754210658,0.0,9.57481488127,8.85581221398,0.0,LUAD
sample_2,8.90132248277,0.0,0.0,1.8397580797,3.86910150028,9.90662156801,9.1778355921,2.10982856531,0.0,1.50716034912,7.01796643493,10.4353473111,0.0,11.6650827126,1.68302266506,1.07416287551,3.54674632531,10.3865415366,7.76602528535,9.88822573382,1.98112198979,0.0,4.99790205911,9.69125672373,7.81642691067,4.41055819814,10.787845438,8.53944189284,0.796597754048,1.07416287551,6.98477161239,10.3014847631,11.1417878417,0.0,7.26952880065,0.22589186169,8.54773514409,1.68302266506,5.24219852525,2.33725438047,9.38523903898,3.29923000214,2.53366301282,10.2291432604,0.452595434703,0.452595434703,12.6104712275,0.0,3.68708309026,5.0144445659,0.0,11.020348014,9.29163578699,8.64414109391,1.8397580797,6.69780161474,10.0787112279,9.8050941101,7.20851725981,4.38534129739,1.98112198979,0.0,11.3899700613,10.9984282408,7.50723965076,11.2561850956,8.76515678501,4.86666075082,0.0,6.66674239206,8.11375258258,5.0892777976,7.37897972959,6.76977173925,12.7214517,7.531147491,9.17007527435,5.93226200426,7.81406329067,1.07416287551,8.49592696003,9.22745710586,9.27113383177,11.8718436485,8.55930825254,8.66916853282,11.2828857131,9.29002345617,8.77246964087,7.91222470536,6.71307714871,6.12739184745,0.0,0.0,2.43879850476,11.8347752006,0.0,10.4936653451,9.41902475553,0.452595434703,PRAD
sample_3,9.81494129267,0.434881719407,1.03941918313,0.434881719407,9.47828223582,10.1383742061,8.77800482866,0.434881719407,1.26735601178,1.03941918313,6.95974697548,11.1099873185,0.0,13.4088869657,2.38446431478,1.93141831808,4.59801377957,9.47709240921,5.49100967474,9.21204155755,1.46409316524,0.0,4.99808264712,10.358233605,7.8783084591,4.99808264712,14.5239049474,7.82558848976,0.0,1.03941918313,7.67479253042,10.0221458429,10.8183265278,0.0,7.4494293141,0.377401430786,8.43286756613,2.38446431478,4.57690301718,3.87968616431,9.62903598555,2.17565233822,6.05382598875,9.03974980819,1.26735601178,0.434881719407,11.7630587921,0.0,5.73045247489,4.18885189414,0.0,10.975052619,8.88815265791,7.60350766082,1.63723926617,8.18250857259,12.3514306746,9.18068992392,7.62824867129,4.41979504826,2.38446431478,0.0,11.9593535876,10.6538661471,8.07933010583,11.1175457064,8.30951728078,5.72968599472,0.0,9.71427814968,7.30284908733,9.39604600324,10.9656905064,6.68459435074,12.6574457406,6.6433598173,8.78614544923,4.71857534291,7.92081730165,0.768586635001,6.68676663085,9.80160490144,7.47247964816,12.9940546125,9.20087163852,9.10643207782,10.799370674,9.81370745159,9.18613652994,7.78244132925,7.96210939203,6.07656550824,0.0,0.0,5.72968599472,11.6222028551,0.434881719407,11.5702447039,8.44820718098,0.0,PRAD
sample_4,9.34478855964,0.360982241369,2.23127879134,1.11283355502,11.4802651221,10.7517616185,10.5643210023,0.0,0.0,0.88970715844,7.58732748278,11.4015675401,0.0,12.4852356091,10.966815443,1.71114244954,11.0785578012,9.71600659131,5.11037159613,10.0566783538,0.0,0.0,5.04975272954,10.0908005137,7.62313526464,6.67770554931,12.9852104419,9.93123835058,0.0,0.0,9.63321503694,8.77454659039,10.6830823362,0.0,10.1144320989,1.05283319976,8.44254545611,5.14555518772,4.85093440699,6.34782862345,10.1752750819,7.67020301237,9.83752859665,9.55426651146,3.16343432482,0.88970715844,12.1698122865,0.0,5.148909707,3.693698816,0.0,11.2339192086,12.6334970551,12.1960949119,5.85435727332,11.9761559584,10.9895789941,9.08660333307,8.05080095815,4.325264074,7.23660741713,0.0,11.7469341364,11.0432323915,7.7523873373,11.1447155926,9.18641636892,4.26253839416,0.0,10.7431766453,7.35155766245,7.23861491799,8.67871984525,6.63064281397,11.7683745759,6.75932896813,7.399905929,7.25013731981,8.67671874412,0.0,8.65856497115,10.3128602712,7.93105067582,12.3613269884,9.00753471467,9.80167441275,11.2240137368,10.1971921155,9.13190067798,8.11092694699,8.35466813256,6.33264170418,0.0,0.0,4.8366513002,12.015122302,0.0,11.9844789852,10.0057368168,0.88970715844,BRCA
sample_5,9.05753962553,0.0,0.89429393355,0.453438561349,10.1756243967,9.4053861473,9.71864075309,0.515409693386,0.0,2.00201836053,7.48533021489,11.4169874823,0.0,12.4319389116,3.26113962487,2.97634530404,7.62681144416,9.35991643777,6.9913404349,9.80773164813,0.0,0.0,5.17824455351,9.62441348856,7.35895882583,7.33426434526,11.8611605902,8.98770457087,0.0,2.40427643798,10.1571321574,10.5617843531,10.8912065098,0.0,10.757331667,0.0,8.27534234571,6.79334969778,5.32454421298,5.30900151649,9.25534257564,5.27740829779,9.05679755416,8.37216421449,2.80966138944,3.26113962487,12.0513619047,0.0,7.65336102501,3.19503256501,0.0,11.3330379169,5.03444904253,8.6557775612,0.89429393355,8.03373133089,11.5627385039,9.66602334326,7.85654380298,5.923203863,0.89429393355,0.0,11.67725276,10.6144982088,9.30221164916,10.5519100902,8.21143084148,5.62990153528,0.0,12.356575766,8.36961915556,7.65507986642,9.12938091079,6.78888143201,11.7349085697,5.27660832502,8.65397717864,6.20931103869,6.86950131039,0.515409693386,7.67003301188,9.10258727549,6.26675468863,12.525369093,9.12716637101,9.55699261875,10.724385949,9.83467645744,9.19108883329,8.45682667924,7.74413417937,7.76706547149,0.0,0.0,4.43360713879,11.348086322,3.5526475818,12.041549645,8.27280238489,1.19415010559,PRAD
sample_6,9.17308744692,0.0,2.44845169044,1.47679641898,12.2081642341,11.1426942296,11.818318538,0.0,0.0,1.69117679681,7.2019572552,11.60858288,0.0,11.8247161501,4.01420351633,2.94251450534,4.9688510778,11.0030048314,6.79017252773,9.7765300862,2.04292444517,0.531867995606,6.35218470806,9.12895322039,7.82110428853,11.2306809691,14.915141788,10.2905372943,0.0,0.0,10.9127995391,8.63100239353,10.1079232086,0.0,10.3621630116,1.36389995169,7.24108699473,3.60238561311,4.84004018273,7.57348056742,8.38962703752,5.74437909831,9.80052947438,9.04373546618,3.30984556376,1.87774424995,11.9406806484,0.0,9.59011168686,3.7531017302,0.0,10.8902718781,7.57348056742,12.3967225037,3.24348629552,10.6568359817,9.64533779788,8.4455446337,10.0133366327,6.36784629387,2.32553033157,0.0,11.5741914087,10.7591058873,9.02839510335,10.4771814778,7.17550464114,7.87689138477,0.0,12.933690655,9.6485463335,2.94251450534,6.33635123579,8.40822357829,8.33489895072,6.8091185688,8.97933372885,6.53669481889,5.14278100869,0.0,7.86038555473,7.41668776463,9.82271740323,13.4871994194,9.8077252092,10.4433994481,10.4694891969,10.0393851842,9.15112565682,8.344828497,7.92002527136,6.33635123579,0.0,1.224966365,4.48542038655,10.8304201333,0.531867995606,12.191879676,10.5172363178,0.919683313397,KIRC
sample_7,9.28496055711,0.0,0.0,0.779553903495,12.2850495941,10.44839511,11.3999080646,0.779553903495,0.0,0.441802154629,7.47280454472,11.3044254796,0.0,12.1267560889,3.15096578356,4.4917056133,7.46404740866,10.4256565138,7.62195661309,8.85102126493,0.0,0.441802154629,7.5548190506,9.53314865395,7.25322348193,6.86360399574,13.5886560835,8.88421937145,0.0,0.0,11.7980707717,8.95883107797,11.0224926562,0.0,10.6471435896,0.0,7.77375242787,6.7566230352,5.49410194695,8.33106024441,9.08792421772,3.75918779862,9.71630675489,7.83366810031,3.36676981745,2.40585624995,12.0410396453,0.0,9.53966289066,2.75118518172,0.0,10.7083596979,5.36208408983,8.95362901029,0.0,10.8309033594,12.2121376427,8.44816587461,7.40140861196,5.88371122625,1.48104055612,0.0,11.3214884568,10.289799891,8.82617982207,10.1185647812,7.88944920536,6.76139166288,0.0,13.3268648142,8.63399056765,6.52057468211,8.55785041074,7.0058939768,9.79580265633,5.12774469638,8.64643990567,4.90794337877,6.54042565457,1.05304180731,7.09963185001,9.04355503567,7.42848580106,13.6406968376,9.52680046197,9.79172617867,10.4616533788,9.87511500969,9.03274003767,8.26538063345,7.70109155804,6.72764822227,0.0,1.05304180731,5.45927750434,11.278646915,4.90794337877,12.3541612084,8.6116998649,0.0,PRAD
sample_8,9.38032685466,5.39027215573,2.70763521955,3.41709637832,7.88758010186,11.1064778811,9.16532660443,0.352306552906,0.0,1.68392098081,7.82480603264,10.585732484,0.352306552906,10.99865389,4.49676911017,2.70763521955,8.77227497969,10.942375214,5.77255343607,8.77136071065,1.55404850725,0.0,5.78707979281,8.88479326254,8.34642951809,7.0624347628,12.3040318283,8.51299718241,0.871764810561,0.352306552906,9.05410773379,8.62134860889,11.4691431975,0.0,10.6173297094,0.0,7.9652013181,6.62422813402,5.87810487863,8.11699367755,9.40316544827,5.59403790279,10.513589438,9.37352641573,3.94340565138,2.51161984066,13.2464452017,0.0,5.78606832252,4.4242704447,0.0,7.73399825718,6.50186265571,7.20295637866,0.0,11.4017115203,9.85362925239,8.4961187642,7.24039066039,6.25774045838,5.1416575814,0.0,11.2245926239,10.0828675481,7.40484353074,11.3323666852,11.1273237439,5.5952768789,0.0,12.0130539316,8.33411682655,8.08698539993,8.02039107697,8.10402732794,12.0362320062,7.43904960215,7.7821857478,4.9612575152,7.6766341294,3.21704455001,7.74705837825,9.48786414552,6.62422813402,12.7317072335,7.69985697362,9.1064503993,11.1258977318,9.20792456638,11.5713023235,9.36008988202,7.21643546352,10.0773364762,0.0,0.0,2.43988904762,11.9647487794,0.0,10.6906353411,10.100793726,0.0,BRCA
sample_9,9.41072269258,0.0,1.20414071678,1.20414071678,9.4807902011,9.67241826992,10.103641881,0.0,0.0,1.20414071678,6.97937374615,11.2387928294,0.0,10.8063321139,2.47612241988,2.77989003934,4.65098852703,9.1635314381,9.36241071039,9.6207843276,1.20414071678,0.0,6.07689467595,8.58927661509,7.19372247018,6.09654650083,10.7325151233,8.77640013138,0.0,0.0,9.39071282066,9.11176426655,10.7560892474,0.0,9.02955503258,0.257734802129,8.70228006083,4.95381929888,3.67082900814,6.9568349586,9.15530651785,4.6130542116,8.5912530433,7.44683517709,3.14143279093,2.09085343045,12.1086289961,0.0,7.38751763876,2.77989003934,0.0,11.2465565392,5.8510918722,8.75696322189,0.724213686757,7.50464422527,9.6207843276,9.30557159129,8.06990620179,5.50257883798,1.56364626948,0.0,11.8588047129,11.7826256147,8.14626317643,11.4343258971,9.34949134158,5.34949974545,0.0,11.3785387169,8.06780540701,9.47432449454,9.6620060612,7.07540427181,11.7293233376,4.96379776925,7.46999176569,5.83470363223,6.83029335872,0.0,7.34602610405,10.5706147218,7.25042159843,13.268207165,10.2019401073,8.87786078948,10.8005440344,9.46909027268,7.60951120317,8.11267407227,7.59498887456,4.79347455824,0.0,1.56364626948,3.24427819858,12.0248833989,0.724213686757,11.581544264,7.42477935643,0.0,PRAD
