Unnamed: 0,gene_14992,gene_5570,gene_13586,gene_6996,gene_17601,gene_10548,gene_10450,gene_6702,gene_392,gene_2442,gene_10104,gene_17058,gene_366,gene_2804,gene_17814,gene_8998,gene_8013,gene_9950,gene_19690,gene_11794,gene_3305,gene_11540,gene_11467,gene_19944,gene_4537,gene_18027,gene_20251,gene_13026,gene_6182,gene_9405,gene_12597,gene_17174,gene_4591,gene_13832,gene_12570,gene_4126,gene_15304,gene_6724,gene_5597,gene_15188,gene_17827,gene_2788,gene_19701,gene_16791,gene_15026,gene_20376,gene_3250,gene_19477,gene_5063,gene_12894,Class
sample_0,8.63354019307,8.99343944054,11.3474829606,0.591870870063,10.5851127736,11.9868197642,0.591870870063,9.45926356767,13.7929224404,3.10556075359,6.89068987769,2.60207674842,6.58245213246,10.5083296065,0.591870870063,9.58367138737,7.89693176233,8.66611035835,6.7276618351,5.85417273062,7.10781338836,8.07299541681,6.07547701018,9.49924198087,11.5125972724,12.0160874564,5.4462926277,4.41802124128,0.0,10.9538108615,0.0,0.0,5.69252762974,9.92763427791,0.0,11.4801843237,10.8557483769,2.47622613255,5.39504908562,14.8243322967,10.6264300103,8.93783281994,11.4346490757,0.0,3.34039135722,7.5556704674,11.0296185256,6.53597827615,12.7580628601,4.01923042657,PRAD
sample_1,10.2656267661,9.37070266181,12.2227103911,2.2548661099,10.847973425,9.55034085007,0.0,9.71827770625,12.6088577444,0.323658291026,6.18856115361,0.811142173669,7.65077891708,11.2208075654,4.03060093075,10.2276279758,1.3271699704,7.76528941431,6.89744616439,5.14827929444,7.16100083748,2.32895132391,0.587845009254,10.623707771,11.1447984272,9.40910661234,4.46780767625,3.72014710614,0.0,11.8463992895,0.0,0.323658291026,2.39941721985,8.63062752621,0.0,12.1991355281,10.7866371985,4.27003550115,5.63795215897,14.2979479726,10.3978564289,9.07887664371,11.2886700112,0.0,0.0,7.13541173965,9.70442589363,8.69174700815,10.5805223935,0.323658291026,LUAD
sample_2,9.48874394665,6.45884950492,10.7926439029,0.0,11.2540069879,11.9168124977,0.452595434703,9.85186926099,12.8892073325,0.796597754048,6.8803426853,2.70650845057,5.64413604547,11.124269969,0.796597754048,6.81102140272,10.1729149922,7.47771779757,7.05442524174,3.58977546945,3.45276673469,7.99582932249,2.22801825364,10.1064713379,12.1738145293,9.95776808198,5.86087591581,1.16465757525,0.0,10.2836787414,0.796597754048,0.0,0.452595434703,9.72883205864,0.0,9.63833997249,10.619972328,2.860843644,5.95814667376,13.4230371009,9.40654517343,8.35690968642,10.5461613537,0.0,0.796597754048,8.04093625425,9.80806321448,5.87905630934,10.6159146537,0.0,PRAD
sample_3,9.18584920512,6.20594960415,12.4409573873,1.26735601178,11.3295945486,12.5553248796,1.03941918313,9.20947042442,12.9229021174,0.0,5.82229166516,0.768586635001,5.24516857025,11.4080749377,0.434881719407,7.47817907543,9.32396896584,9.21887075234,5.84895337676,4.53548690454,3.39208382467,9.53159784854,4.69916847682,10.3890612465,11.3447009154,10.8823755758,5.71052819742,10.2466099782,0.0,11.1934083139,0.0,0.0,5.72968599472,8.67959621419,0.0,11.4402099441,10.7350228475,0.0,5.87513129411,13.5303087885,10.7483605951,9.18961703302,10.7394768525,0.0,1.93141831808,7.28017686988,10.9687315834,5.64093321596,11.8917761101,1.03941918313,PRAD
sample_4,8.82181542897,8.31915274757,12.0442540782,0.360982241369,11.7336297348,4.46180355683,0.360982241369,9.59129606039,12.8945127496,0.360982241369,4.28375142351,2.31608780157,9.64548911744,11.3446676314,0.88970715844,9.44127182054,4.19696893136,8.95064629047,6.17129090744,4.0452594768,3.95400083524,5.56487808614,1.58009723295,10.4691635527,10.7739468898,9.71746737135,6.46856376816,4.71778607743,0.0,9.81630530118,0.0,0.0,0.0,8.1309617491,0.0,10.1302487841,10.3824186846,1.83126923597,7.95768828943,14.4102658351,9.45944391428,8.44098540886,10.5077054599,0.0,4.85093440699,7.48802487984,10.0357338671,4.93378034118,11.0556213748,3.37587351985,BRCA
sample_5,8.95482735144,8.50536299853,10.7067032125,0.515409693386,10.9760700142,11.1737708148,0.0,9.62603752095,13.3540702738,2.28223220805,7.04393500698,8.98526132751,6.68903352362,10.7576900187,2.14893410453,9.81462732413,9.645503528,9.43790184687,6.32971921307,5.05825587688,5.32454421298,9.65090813229,6.67709944895,10.4269984972,11.2599021161,11.4428087551,5.74986674643,10.7012024802,0.0,11.1450596436,0.0,0.0,4.25046897276,9.19492179477,0.515409693386,11.0721326042,10.3658740348,2.42977662663,8.06413915822,14.5915106591,10.6561656197,9.17188733452,11.1280007673,0.0,0.0,7.37770508391,10.8251336984,7.28542071483,11.6969762171,2.51679681539,PRAD
sample_6,8.37762700778,11.1492199823,10.0802712516,2.76464339472,10.2812577715,9.71127291001,0.0,8.85866176167,14.1382878016,2.66675659188,3.9323068925,7.34332786777,9.33762413181,11.0355414362,0.531867995606,11.0625588849,7.19319021222,8.93817697394,7.51138106254,4.78090322506,0.0,6.49451641631,9.78311447137,9.64051067136,11.1159929927,10.1801080687,5.94563345199,6.60032328259,0.0,9.48852906758,0.0,0.0,2.56171715708,9.08976824952,0.0,10.8622111495,9.61366793048,3.30984556376,12.1221744289,14.6427906817,10.2129948283,9.23890625142,10.1917008181,0.0,0.0,7.90668619933,9.1133019988,7.37854630301,11.1432620276,1.69117679681,KIRC
sample_7,8.32078250098,10.2449227266,11.0973079211,0.779553903495,11.1532986829,11.6155698682,0.0,8.88312284906,13.4485551402,0.441802154629,7.10339272787,1.05304180731,6.13238765133,11.2865288843,3.7968676631,11.0097656468,8.12616239256,9.61155971291,6.98188689406,4.96962021182,4.64418508675,8.53434179481,8.73449624814,9.86450653598,11.0289420433,10.3508397581,5.88371122625,4.19167318571,0.0,10.441720003,0.0,0.0,5.56132613645,8.57184363848,0.0,11.0432187186,10.223458752,3.33126093329,9.12542896936,14.3898464101,10.413955777,8.91559857856,10.386800171,0.0,0.779553903495,7.7808218815,9.92424837675,7.79718162837,11.2850842823,3.5097591722,PRAD
sample_8,10.4342007763,8.68866294833,11.1637880272,0.871764810561,13.9482303297,5.82277347912,0.0,8.86506511588,11.7192519039,1.25283949138,4.20378062425,3.12854086864,5.2918355905,10.3710905205,0.0,11.9710225665,4.3866040442,9.14784598029,4.92230728351,2.72826883696,4.86867688923,5.30198630795,4.30819338796,9.8741868016,11.2091669915,8.89555104793,6.93620212039,9.36008988202,0.0,11.3592004851,0.352306552906,0.0,0.0,7.27481142089,0.0,11.9516089206,10.6748543079,1.76013576638,8.68769760736,13.4506184547,9.34911754083,10.2972143483,11.248739987,0.0,3.37924665557,8.53576137799,10.9706883169,6.98083647383,10.5605907765,1.55404850725,BRCA
sample_9,8.35025854617,7.6381245334,11.5290400561,0.0,12.1733929411,12.2614720494,0.724213686757,9.57094860517,13.8013547139,1.85119933859,6.97189987286,1.20414071678,5.76722309031,11.6274609271,0.724213686757,9.17659454903,9.35093255353,10.7498694274,5.65969055803,4.83427130269,5.34949974545,9.35237232719,6.43315308944,10.5106257258,10.7429830418,11.0328791352,5.80203290859,3.29018845734,0.0,10.2713229536,0.0,0.0,2.77989003934,8.75226020785,0.724213686757,9.33645523332,9.60878706994,2.29631056071,6.03447325357,13.6001219806,9.99445244194,9.21191992158,10.1907259616,0.0,0.0,8.043054633,10.1214817141,4.40680194715,11.3442182222,4.40680194715,PRAD
