Unnamed: 0,gene_6418,gene_9822,gene_8865,gene_20244,gene_11887,gene_7881,gene_1786,gene_8709,gene_8962,gene_12258,gene_14368,gene_13562,gene_11224,gene_11158,gene_12708,gene_12224,gene_12625,gene_14599,gene_12102,gene_6642,gene_20266,gene_10566,gene_1835,gene_16881,gene_6723,gene_15550,gene_7574,gene_9905,gene_1219,gene_5791,gene_11570,gene_3697,gene_16892,gene_2882,gene_12540,gene_683,gene_5388,gene_12299,gene_3372,gene_12280,gene_20521,gene_4922,gene_19996,gene_7319,gene_7483,gene_19865,gene_9513,gene_4554,gene_18603,gene_448,Class
sample_0,10.1581173461,1.59865104788,10.685379552,7.23468333207,10.1721399411,6.39494794161,0.0,9.6634300171,10.5620706646,10.4608346948,7.81482596523,6.15976439178,3.18816351558,9.64581872295,0.0,0.0,0.0,4.06365824801,11.4603227813,8.9702871151,6.05361315061,8.27310088735,7.28715827826,0.0,3.10556075359,8.87532546389,8.23960330243,0.0,13.4517391446,10.3807857161,5.7205493556,7.33325376336,0.0,0.0,0.0,10.372473325,16.5371637887,6.16996106837,3.92603738372,5.28675919351,4.9267110991,10.2766943899,7.9570555959,6.99761984509,8.87999363951,8.52427136803,8.82297227609,9.31048781841,8.39330464403,3.18816351558,PRAD
sample_1,9.92501731614,0.0,11.0145714913,7.9005166554,10.2148654927,3.74743036834,0.0,7.83050886893,9.97599122753,4.81581619949,8.49055007505,7.45373979377,4.90716948969,9.35802476165,0.0,5.86036941343,0.0,3.40025100147,11.4937203778,9.66474059383,6.27075317807,6.71949834523,7.93354903376,0.0,3.62276639899,6.21322478356,8.67852267688,0.0,12.7089394496,8.83212100465,9.85934065397,7.30792937402,0.0,0.0,0.0,8.83450897356,15.4036711548,2.86554275449,5.92151726114,0.0,4.59337169997,11.3965191588,7.59744178515,4.66663730902,10.4048328892,8.77445434499,9.47330596016,8.69525265526,7.28948407491,1.00439352315,LUAD
sample_2,7.06240238138,0.0,12.4134798442,8.46316467641,9.35064089063,6.82408044935,0.0,7.46574596529,10.3709706877,8.59274106325,9.0602690037,3.90715987355,2.71056952303,9.82223142709,0.0,1.07416287551,0.0,0.796597754048,11.8133683611,10.8078539825,6.92915186722,8.74547265189,7.48367069449,0.0,1.50716034912,6.84841011939,9.72757845447,0.0,13.6088207908,9.62426177014,7.02206814525,7.71380577217,0.0,0.0,0.0,10.4958750087,16.1642627226,3.83448874778,3.83448874778,4.38534129739,5.12521300332,11.8692892336,7.95356208326,4.00972338495,10.5002842085,8.40318249445,8.80135269277,8.4172491566,7.76602528535,0.0,PRAD
sample_3,9.42930839637,0.0,11.4644793828,8.22723085248,9.79875852951,8.35142515315,0.434881719407,7.96210939203,11.5874962618,8.58929534397,8.47555510932,4.39588539483,3.66361787431,10.7086959392,0.0,0.768586635001,0.0,1.79181407116,11.0012815132,9.75830984047,6.16409838878,8.72741678442,6.64680780779,0.0,1.03941918313,6.55802726692,8.94589442531,0.0,12.7929122758,9.55607490608,5.50225102977,7.92499653938,0.0,0.0,0.0,10.6687431891,16.2873083684,8.97240833696,4.37157280163,0.768586635001,6.07656550824,11.7913989762,7.38712986268,3.94704892904,10.7137215868,7.14685884018,8.94589442531,8.82799998514,8.58269147511,0.768586635001,PRAD
sample_4,10.8536838277,0.0,12.2886786616,8.1005046588,10.1107181936,6.92255467144,0.0,8.08246309945,10.0057368168,7.66819005469,8.20981886706,9.06609188205,9.53325574605,10.1446964763,0.0,0.360982241369,0.0,5.36044856006,11.2300024169,9.97101178548,6.54517454496,7.07262034428,6.74192534004,0.0,1.43594856486,9.19972877568,9.24165907279,0.0,13.4439665966,9.69932952567,6.10729450556,7.36654078785,0.0,1.09565441671,0.0,11.0691476359,16.2145999211,2.04509343834,2.23127879134,0.360982241369,5.99603164427,11.2528664497,8.45508058469,5.27860928418,11.0370046403,7.15550638879,9.32842361175,9.26250832736,8.37333935246,3.52583084755,BRCA
sample_5,9.89879484218,0.0,11.0813103309,8.50536299853,10.0135041331,7.82779362483,0.0,8.05717947067,10.3465026525,10.279796274,9.11604759344,7.08557337127,4.2611697202,10.1537420142,0.0,0.0,0.0,4.07780697561,10.8234309338,10.8905530912,6.66493787744,8.28675180201,7.66562016407,0.0,0.0,8.86686162625,8.22184325544,0.0,14.0397158856,9.51950455669,6.83192789673,7.7266950045,0.0,0.0,0.0,10.085671621,17.6070268304,10.751594268,5.19525309555,4.31413093635,5.72665686269,10.6824152833,8.19037781526,6.91640498562,10.3191188689,7.30122180533,9.20794652233,9.00950393947,8.19883298217,4.40465111885,PRAD
sample_6,11.1697496633,0.531867995606,10.427145201,8.46982087124,9.16687860246,4.69858521848,0.0,9.12486832067,10.7400505625,10.3129623467,9.68025050405,7.43538690239,5.10590431925,9.25328967687,0.0,0.0,0.0,2.66675659188,11.2333800065,7.52192231128,6.23752356642,8.15929616188,6.77851085874,0.0,4.16523664786,9.47322680089,8.63909466068,0.0,12.4063511812,9.28087050284,5.0871021224,8.04461815687,0.0,0.0,0.0,11.2274895968,15.6792189173,7.57009856809,4.09169137256,4.48542038655,5.10590431925,10.2884854569,8.92102863473,7.66506583076,9.76104586826,8.93555109203,10.4960148734,9.32566524063,8.39345481415,0.0,KIRC
sample_7,11.4211759521,0.0,11.0468852613,7.82480603264,9.26050794826,5.63421860696,0.0,8.43478666521,11.0257209537,7.21893612134,9.79230877344,7.99046707443,4.53894161486,9.3568304767,0.0,0.0,0.0,4.51450103627,11.5510545275,9.64320502671,6.1101126377,8.2071021974,6.23099455657,0.0,0.441802154629,9.44832076738,8.69388416667,0.0,13.1315563678,9.29053499052,7.13316276713,8.18062528493,0.0,0.779553903495,0.0,10.0099685422,16.1250420934,7.80644651112,6.20425420558,4.42107515024,5.29783336841,10.864565344,8.08487215192,6.63707403342,9.80623221027,8.18062528493,10.1180975242,8.98354944691,8.04628368625,2.30486145149,PRAD
sample_8,10.5040045734,0.0,10.9452097087,8.56450392633,10.0795514503,7.67798032488,0.0,7.13926483132,10.6117256809,6.47967357339,10.0654699907,6.99654692802,5.25447688733,9.20457358949,0.0,3.68872867995,0.0,5.57741976395,12.4732491283,9.26793602301,6.25251405978,8.54647393401,6.64829861458,0.0,3.17346327682,8.85303190737,9.6265997517,0.0,13.3568920846,8.20617921947,6.70294838001,7.65303851414,0.0,0.0,0.0,9.765919237,14.3585893933,4.5657982131,4.53169336086,0.635336494705,6.72197411276,11.506525779,8.51845252155,3.37924665557,11.2489000556,7.94141740548,10.4756929053,8.85647844204,9.25297049472,1.0748479159,BRCA
sample_9,9.49737285453,0.724213686757,11.4281978866,8.73284578234,9.07386574515,7.56350899706,0.0,7.32271234712,11.1115073837,7.26272441852,9.79395439008,6.00548307955,0.0,9.35695589008,0.0,1.20414071678,0.0,2.09085343045,11.0364689913,10.2490778887,7.02342170514,8.3560117215,7.62388880404,0.0,0.0,8.54415305083,8.62738066978,0.0,13.3710414992,9.19917418555,5.62198737276,8.0501697175,0.0,0.0,0.0,10.5124441911,15.9142192688,7.43568692735,0.724213686757,4.49287224077,6.02005098306,10.8715433637,8.20481564811,5.62294206106,10.7792925563,8.00694314228,10.2621653336,8.99862709602,7.96238128484,0.0,PRAD
