Unnamed: 0,gene_6685,gene_2315,gene_5152,gene_2168,gene_14848,gene_19486,gene_10158,gene_10363,gene_7142,gene_15688,gene_4930,gene_6564,gene_13935,gene_5113,gene_5208,gene_11778,gene_18412,gene_19582,gene_13860,gene_10485,gene_217,gene_11561,gene_14240,gene_8996,gene_17669,gene_15087,gene_18485,gene_5137,gene_10510,gene_6084,gene_9731,gene_13785,gene_5397,gene_868,gene_18246,gene_1497,gene_11416,gene_6930,gene_15570,gene_18493,gene_6598,gene_15026,gene_18643,gene_16996,gene_18228,gene_19470,gene_1129,gene_10957,gene_12762,gene_18846,gene_15684,gene_10211,gene_10007,gene_9619,gene_15282,gene_4699,gene_3753,gene_8868,gene_9911,gene_4041,gene_1428,gene_6192,gene_16773,gene_14066,gene_9944,gene_4765,gene_9256,gene_3680,gene_18152,gene_8862,gene_9000,gene_19065,gene_12944,gene_14389,gene_13553,gene_12853,gene_1502,gene_9712,gene_13484,gene_10462,gene_15573,gene_14314,gene_1563,gene_1253,gene_14251,gene_20288,gene_9394,gene_18977,gene_13437,gene_11642,gene_9217,gene_18604,gene_9275,gene_6124,gene_8527,gene_12476,gene_4739,gene_8604,gene_15272,gene_12807,Class
sample_0,0.0,5.97436869818,8.97798392428,11.4352743769,6.64234634097,9.90770038145,4.44581938453,8.09189020655,12.0285760585,10.7109269402,8.83102849643,0.0,13.6214566766,10.101306021,3.71936965334,7.58263879303,5.18986013174,0.0,0.0,0.0,4.10676706245,7.28715827826,9.66793469035,8.51629886594,0.0,2.60207674842,11.9432657134,8.89082361197,5.57465558554,1.3342822253,1.0102785673,11.5322487664,1.0102785673,9.39115764822,9.00630363487,0.0,9.3791205652,3.54229520023,1.0102785673,10.1432173774,7.03157164036,3.34039135722,9.75433970839,2.33833883468,10.670718204,11.693360629,8.88464370654,7.88149944379,10.6674930162,10.850975962,6.32402388979,7.58644951337,3.4108837772,5.38615565413,12.0027763464,9.08520686731,8.93035296186,6.47148013258,8.17017544759,13.8349845138,9.95209764128,0.0,0.0,5.78831246156,0.0,11.839077783,4.06365824801,11.8570323601,7.63510863204,8.7500738366,8.81649411152,2.33833883468,13.1116035571,9.19289442848,9.36587622139,4.66354387288,13.1139163076,4.72818719238,2.33833883468,11.187908752,2.33833883468,2.60207674842,8.70520037806,10.1790880127,10.5401280386,7.39106310698,10.8557483769,10.0872506646,8.9804623624,6.16853774445,9.44883282778,11.0411252283,14.8733335606,8.90903500997,8.65189839797,0.0,8.51829514193,9.22503869081,15.5091254969,7.10781338836,PRAD
sample_1,0.0,3.65192422189,7.88028757842,9.10033644758,2.91448798592,2.53081986991,5.1670889229,4.73636133909,12.917023299,8.60120622584,10.3306928398,0.0,12.0288833539,9.81289446281,1.17478989305,6.81927220541,8.27435951516,0.0,0.0,0.323658291026,1.59081756331,8.01576627451,11.2082892358,10.3525069565,0.0,0.587845009254,10.0650660215,8.5833423164,1.3271699704,0.0,1.81360677487,9.76840600629,3.59300710003,8.92014737957,8.93157669456,0.0,3.40025100147,4.99718399818,0.811142173669,10.3695864415,8.46818006844,0.0,9.3717984207,6.01986423074,10.8569234604,11.7723970584,6.14307499794,7.69172258511,11.6518365263,10.0085546773,6.90218213923,8.53720286673,5.64522033414,3.70854041575,10.2752631851,7.89900035946,8.02276172597,6.79005520313,7.56331831925,14.7684376428,9.38142830969,0.0,0.0,8.75021791094,0.0,11.7113744476,3.91508104595,12.773930411,4.17821267762,10.1341824277,9.18492987674,3.29328218927,11.4262280578,8.17113175183,8.58995070166,6.84474969573,12.009209287,4.08293246222,2.39941721985,11.1698999544,1.70650845057,3.84104724348,8.85502728908,10.663406889,11.4140456578,6.82887272149,14.0503248324,9.20781722137,9.48297328757,2.37865033726,8.49659017442,9.65891658831,15.0921170673,5.56884384849,10.108406841,0.0,8.94392132655,9.54355001441,13.7787342441,7.17613324688,LUAD
sample_2,0.0,3.40337680669,8.69669634361,8.86238939725,2.43879850476,0.0,6.12739184745,0.0,10.902540932,10.0933911533,11.462031863,0.452595434703,12.4723887656,11.801057585,1.07416287551,6.37806244514,5.92352953772,0.0,0.0,4.0423554193,1.98112198979,7.5475809268,10.4264953997,11.4527714699,0.0,3.00025244954,9.96470185742,10.4683694871,0.796597754048,0.452595434703,1.30684550031,10.8680045386,1.68302266506,9.66543363337,8.89254888795,0.0,4.96423688602,5.4388517211,0.452595434703,10.14772644,4.50723013479,0.796597754048,10.5192529246,7.57013652686,10.5377619786,11.4527714699,4.83980845928,7.50431847529,10.8696786598,9.66115279443,6.57034452316,2.53366301282,1.30684550031,5.51766938813,10.198923814,6.52961014776,8.03080505461,7.42919748848,7.18437948621,11.6368149132,9.48945462695,0.0,0.0,8.96028580798,0.0,11.629784629,0.0,12.430154573,6.20870843076,11.0927307177,9.90162719156,2.33725438047,11.6252476548,11.2665757419,7.53903470297,5.97514865736,9.4648846877,5.77115137045,0.0,10.9113994785,2.78573885352,0.796597754048,8.73926418439,10.2836787414,8.42500184394,8.27861207169,5.87905630934,10.6503876115,9.84031687976,4.82844371854,10.3281924525,9.65360106963,13.7215478245,9.39826485146,9.33343044267,0.0,11.3748384395,8.92681485652,14.49974625,9.40889227153,PRAD
sample_3,0.0,2.28383289719,9.45515663517,9.61412639155,11.0704161635,10.1238886003,3.29200130514,5.02950147543,11.5191103792,11.1849311161,9.72511229395,0.0,13.2748556721,10.9965723484,1.03941918313,7.33778244027,6.94334704026,0.0,0.0,0.0,1.03941918313,7.83895176695,8.45255837193,10.3275863253,0.0,1.63723926617,11.5536244945,9.49337914119,4.16075080997,0.0,0.0,10.9940210129,0.0,10.0729766655,8.93589873649,0.0,4.24346344571,5.90930988916,0.768586635001,9.90572244151,6.21280860095,1.93141831808,9.77983095863,5.29811206999,9.98602688605,10.7218596509,8.3395961731,8.22383761259,11.4233102879,10.3268676224,5.8856402505,5.47968327287,1.93141831808,5.38569332154,9.65507807702,7.93540670657,8.18600030548,6.81850548733,7.34404729904,13.4622977655,9.41521571183,0.0,0.0,8.74408371013,0.0,11.568407441,4.84756603745,11.8356122712,6.44023465745,10.7182503028,9.46421694585,3.39208382467,12.2622974898,9.69297634825,7.66731737318,4.71857534291,12.657994973,4.77007315064,0.434881719407,11.7875271487,1.26735601178,1.03941918313,8.30951728078,11.2567983861,9.75713661953,7.9823205402,9.27565661702,10.5473380011,9.92263345797,5.95076233566,8.56939235292,9.98906802921,13.5614072896,7.55226946751,8.51770875172,0.0,10.7723475683,13.259100321,14.1381037747,5.90084024766,PRAD
sample_4,0.0,4.17443837863,9.05707384431,8.9826029107,10.8986316164,3.98022642241,5.33018548831,4.30465705619,12.7909715478,9.62388880404,10.2822312812,0.0,12.565504358,10.3854849647,4.70132725741,6.78346975066,6.26492670153,0.0,0.0,0.649385529182,4.62026968653,12.7233857738,9.71063254231,10.2078928516,0.0,3.25220369616,10.9762060901,9.50925641168,4.56935741288,1.43594856486,2.91423921075,10.9304860266,2.14120387736,6.55393027993,8.96056094051,0.0,3.20850165289,4.48029097657,1.09565441671,9.59010981504,5.81847225367,4.85093440699,9.64606722814,6.19946623082,10.9002932378,12.2886786616,11.0262260203,7.42737151464,11.2491667971,9.7266950045,6.56752871589,8.73947347709,2.31608780157,3.92324427919,9.20182006658,9.78967709226,7.85159914324,7.47885858461,8.16479633257,17.3090766157,8.8852387865,0.0,0.0,9.18430261317,0.0,11.8312874482,9.45711201611,13.2423658122,5.7515360255,10.7031422385,10.1656733119,2.61280069087,11.8726710331,9.57525748726,8.40150674417,4.93378034118,14.3076775485,3.7060110667,1.94212034944,12.8439779573,2.04509343834,0.0,8.97204065205,10.9361594149,9.33160893689,7.9659170065,11.0872572956,9.72717850079,10.16817066,3.03873466363,9.0265317418,10.2759615112,15.8551264016,7.24903758179,9.46989207972,1.09565441671,10.8706498395,8.98018242933,14.5264381067,8.77548188918,BRCA
sample_5,0.515409693386,4.97660192654,9.57578503239,9.93192086706,7.82010874104,8.97421954031,5.52618464842,6.33740068666,11.946189865,10.3460261041,10.6137066015,0.0,13.0780890815,10.6434413553,3.5526475818,6.88004875762,4.80993915228,0.0,0.0,0.0,3.5526475818,5.48528512695,10.3374323546,10.700760474,0.0,1.19415010559,10.5172560056,10.5235815578,6.56380487913,1.19415010559,2.40427643798,10.5753501525,1.65388548872,8.17973496114,8.91389169093,0.0,6.04077629165,5.82827360513,1.83842742191,10.1020544329,8.46385946465,0.0,9.75994975021,5.53956519054,10.3583874702,11.4808002969,9.99237190701,7.24515335483,11.3383129814,9.92964899319,6.9356601082,8.69516563993,3.96333539663,4.84247606299,11.0158052939,9.64782175277,8.61528018476,6.82100859266,6.98646782274,15.969296575,9.54773707171,0.0,0.0,7.90526063203,0.0,11.812734858,0.515409693386,11.9083438295,6.58331598748,10.3988291824,9.35613940746,3.5526475818,12.6101435987,10.4292393415,8.50365880495,5.1610371282,13.1145150638,5.64903769059,1.65388548872,11.9030081333,1.65388548872,0.0,9.03334315552,10.6940531216,9.51612351846,8.43193212327,4.54394124368,10.2161274278,9.49137813104,2.73995608481,9.13048819428,10.1609302696,13.4781881781,9.87666120886,8.73496359348,0.89429393355,11.1472494519,8.84547436939,15.7473512068,8.33358921195,PRAD
sample_6,0.0,7.84926747144,9.19535498109,8.58506393665,5.92460825578,6.54360568987,5.31423609473,0.919683313397,13.5647925561,9.20225118687,9.19568470621,0.0,13.2137619119,10.6719036851,5.46746534918,7.45751221375,4.54173784276,0.0,0.0,0.0,1.69117679681,6.78436002033,10.3250468038,9.74389527605,0.0,8.22955427741,10.7653938513,8.61632828755,6.90196501122,0.531867995606,2.85630848972,10.1537800076,1.69117679681,8.15027025559,8.54923404817,0.0,7.40534572408,3.24348629552,3.30984556376,9.67788873884,10.1939072361,0.0,9.19019012706,2.85630848972,10.9826656522,12.3076732799,12.0336673304,7.75415929175,10.0635299063,9.36446300043,6.30545622305,7.81540251027,3.80003013908,5.92556037383,11.140414409,10.5782405877,9.73032917245,8.05432755443,8.64392471616,15.1701402312,9.06007170948,0.0,0.0,6.25447121826,0.0,11.2876488996,0.0,11.8720245592,6.96510317185,9.66606951519,8.75825986471,4.36573452422,12.4094280638,10.9283999347,8.68670010954,7.266036894,16.5876515445,4.51216366449,3.84548001477,12.1772357633,4.79441066744,0.919683313397,10.0599257485,10.2221790606,10.8183664761,7.23220984413,10.130480472,11.6419749518,8.94602313916,2.94835788616,8.27594289351,9.97938232114,13.8665448484,9.68468901818,8.48066500729,0.0,9.37105348236,10.9894654619,15.3685439744,4.54173784276,KIRC
sample_7,0.0,4.81917766554,9.36031159684,9.43494091666,8.15364829261,10.0563396628,5.36208408983,8.40306742882,12.915741226,9.70582243048,9.43568692735,0.0,13.109500951,10.9595166066,1.81068987305,6.29262716648,4.51450103627,0.0,0.0,0.0,3.2080177549,8.17348226563,10.9979345102,9.93906786314,0.0,0.441802154629,11.7843608383,9.95842076442,5.13084852187,1.05304180731,2.67228955252,10.4362847077,0.779553903495,10.1402546227,8.90808633458,0.0,13.4029454279,4.4917056133,1.28285490932,10.022367813,9.02977586578,0.779553903495,9.24270014938,4.97521745704,10.3089760419,11.6644783959,9.0088571649,7.68611529018,10.8294849086,9.80781374204,6.35811313904,9.67390440676,5.24428961708,4.21384494512,10.5879274963,10.7157561213,8.99575302059,7.32589905313,7.76901793516,15.2950298948,9.3926930757,0.0,0.0,7.39201683,0.0,12.3700688985,1.65526022602,11.555317689,7.48150884564,10.3724406756,8.7013515184,3.09156444291,12.4857940961,10.8898461541,8.76571043152,7.36090852084,14.305734026,4.81367346597,1.05304180731,12.3265530772,1.95099089988,0.441802154629,9.48485108342,10.2282174423,10.015972508,7.20848799671,7.49303081644,10.7914966564,9.26050794826,2.18722932754,9.74791099326,10.2449227266,13.7164336624,9.17265502147,8.40864818135,0.441802154629,10.3736155885,9.20378356015,15.2621168733,3.41602901133,PRAD
sample_8,0.0,3.55929601433,9.76330367374,8.9764037355,3.59275601044,4.30819338796,5.58483926526,3.37924665557,12.3584726385,8.93114229962,10.3418745886,0.0,12.5349375092,10.872567155,3.41709637832,4.3866040442,8.04326794061,0.0,0.0,0.352306552906,2.93338379147,7.03052368716,10.37500684,10.6347475339,0.352306552906,7.80353058019,9.45412447322,10.9786175174,3.48994106043,0.0,5.55212495865,9.92711274707,2.76746412109,9.73219456606,8.32189653559,0.0,5.04825798637,4.67917604588,1.0748479159,10.881809897,11.4977171392,3.37924665557,10.9657049343,6.687550651,10.7760463976,12.6437074042,11.4450148459,7.67858605537,11.2257557256,9.60334074469,7.3429635744,9.5208347249,2.98469871034,4.3218271027,9.022226311,9.52625665036,7.15895296588,6.73702420246,7.98774719845,17.0672032489,9.74004718844,0.0,0.0,8.98726685482,0.0,11.1482223404,11.1084721843,12.4710985291,8.26833613695,12.1708514351,9.59959117457,5.02393395142,11.3456159247,9.92679558785,9.31693992934,6.99342528743,13.4275616535,3.93847399814,2.64521745148,13.0703809417,2.36440434153,1.0748479159,10.0061717713,10.905815688,7.79636413814,10.4635958932,7.37148916552,11.0272356233,9.92145567119,0.395501575385,9.15696283932,10.2514587403,13.7003313385,7.03874344157,8.44934677015,0.0,10.7829982089,10.5269002037,14.1486751774,9.17984939105,BRCA
sample_9,2.09085343045,2.47612241988,10.2495520033,9.51123279464,4.75915050626,6.50740775581,4.79347455824,8.24567629263,11.6327998568,10.9573124797,9.66664298938,0.0,13.130871361,10.6096681739,1.56364626948,6.99420633104,4.95381929888,0.0,0.0,0.0,1.85119933859,6.56814614129,9.34949134158,9.8377840196,0.0,0.0,11.1342851243,10.9918973514,5.8510918722,0.724213686757,0.0,11.929476646,0.0,8.34448233646,9.34804868846,0.0,12.1660437948,3.99963026202,1.20414071678,9.25252115573,7.60951120317,0.0,10.3755499334,6.22256501917,9.9736830182,12.0962242912,9.3780455332,6.76260129176,11.404795643,10.6011950809,6.02005098306,9.18308201484,1.56364626948,5.49925593536,10.379789888,10.9072512243,9.12866716388,6.33169805173,7.76462614587,14.3405177627,9.45886180553,0.0,0.0,7.47322680089,0.0,11.8229053763,0.0,12.3874923288,6.57802542146,10.5506890764,10.1197841283,4.05726829917,12.1885857551,9.94949845665,6.92622482205,5.93035177901,12.3793269187,4.20534559023,0.0,12.264536431,1.85119933859,0.0,8.94429038992,10.5266557264,7.82809204406,8.25494828668,3.14143279093,10.6634335752,9.42806071435,2.26336498557,11.1909111116,10.1061964952,14.0578986754,9.81469941479,8.64393553582,0.0,10.3734198361,6.60726372629,14.521747646,8.49024118672,PRAD
