Unnamed: 0,gene_280,gene_16937,gene_8393,gene_19460,gene_16535,gene_17546,gene_16565,gene_19484,gene_77,gene_8250,Class
sample_0,4.95057106021,10.9482723143,3.60376281971,0.0,8.04001567885,3.18816351558,9.21645486514,11.1504200509,3.18816351558,8.45715511965,PRAD
sample_1,1.17478989305,10.2999406298,4.72268459807,0.0,8.16355911167,1.17478989305,9.66518666515,7.97452357657,0.323658291026,8.83371236902,LUAD
sample_2,0.0,10.4977121502,5.46315813564,0.0,7.57293513078,0.0,9.93568220507,9.97689343556,0.0,8.15163561025,PRAD
sample_3,2.478531813,10.1320498214,3.43963643422,0.0,8.74052623134,0.434881719407,9.65381958299,10.5510641434,0.0,8.04898812003,PRAD
sample_4,4.08059797615,10.0939324849,3.75574217935,0.649385529182,8.05805126992,3.0688599478,9.62440800504,9.48828201752,2.39618689563,9.70277873244,BRCA
sample_5,6.65268151804,11.1532416732,4.25046897276,0.89429393355,9.28543458666,2.00201836053,9.13710385826,10.0842636211,3.32433538608,8.71888216291,PRAD
sample_6,3.97383165767,11.0727489516,4.42681488698,0.0,9.13520136805,1.224966365,9.26318467874,10.5502080787,0.0,9.70666177601,KIRC
sample_7,6.87143709416,10.3163946799,5.21675361721,0.0,9.28474545819,3.15096578356,9.19322471638,10.273177835,1.05304180731,8.6546575077,PRAD
sample_8,5.45538969463,10.6903909038,6.90959311599,0.0,8.95626579085,3.37924665557,9.33002051584,11.1064778811,3.77871322109,11.0029415623,BRCA
sample_9,4.45047886135,9.81185470916,4.98385095361,0.0,6.83029335872,4.98385095361,9.2292634529,10.345493957,0.724213686757,9.34371205318,PRAD
sample_10,3.69991803409,10.5245319207,2.27964957856,0.0,7.7779851096,2.51409700489,9.59509333874,9.76950894439,2.27964957856,9.00144760406,BRCA
sample_11,3.54125462537,10.0433554423,6.27711812638,0.425781538704,5.33907323203,3.40763827044,9.32006491401,9.61667932367,1.02140865694,9.6173113409,KIRC
sample_12,4.96329377582,10.2124842259,6.75043232051,0.0,8.01265247073,2.17931995218,8.98885223414,9.82477103481,1.12201002013,9.60264505288,PRAD
sample_13,3.9978885141,11.3639321381,2.58308577703,0.501821265421,8.4479345371,1.62297719091,9.60230357737,8.62862780216,1.41364823661,8.02566005699,BRCA
sample_14,2.75030635875,10.6432068309,5.20178282742,2.07802908772,7.67753643064,1.48036853735,9.03663520112,7.55103914195,0.779133623525,7.50627980809,BRCA
sample_15,5.78436002033,9.34313906866,7.07383094209,0.0,8.80375981028,2.86020799051,10.0147737121,10.4009541301,1.88103807567,8.49592696003,BRCA
sample_16,1.62965969993,9.90830854869,7.16411247168,0.0,9.68791276645,1.62965969993,10.571657851,9.83741821472,0.0,8.3409138208,LUAD
sample_17,5.14657783972,9.65668227288,6.90907702546,0.0,7.07667666417,4.23007232855,9.31320956624,10.295171992,3.0058490757,9.64605822507,KIRC
sample_18,6.3929939568,9.51444185906,7.94597633545,0.0,7.47816289274,3.31863499463,9.21699073186,10.1238368815,4.14339341869,9.638595199,KIRC
sample_19,3.97076164279,10.4631156199,3.97076164279,0.0,9.53445463471,0.559247060462,8.94954368721,10.3144019756,2.74032316356,10.4708418682,PRAD
sample_20,4.02008432915,9.91089302571,7.15715490013,0.0,7.21813211896,3.52506659208,9.86171659026,9.63056382548,0.44625622989,7.28336621295,BRCA
sample_21,3.19063066182,9.9844184588,5.82652560736,0.0,4.87094168221,0.0,9.11736778138,10.7834239131,2.76706149768,9.19660950287,KIRC
sample_22,4.39543302545,10.0834261394,8.18906842809,0.46278526255,12.2735275453,2.96493457564,9.21900390828,8.70925272036,1.53161851093,9.81744099064,LUAD
sample_23,1.10393399106,10.8280253813,5.81178953914,0.0,9.74819955978,3.55188510347,11.012987611,7.25116046079,0.467905469061,8.26450359092,BRCA
sample_24,1.33411056784,9.41609870138,5.70238881364,0.0,5.67810008247,2.63591687393,8.55328369683,10.2608019498,1.45343856135,9.71884449879,KIRC
sample_25,5.07950185073,9.92229300984,6.09757287482,0.0,8.29117991043,4.287132415,9.17328486978,9.6488950094,2.65361038399,9.80811954099,LUAD
sample_26,2.65328936216,10.9539635989,8.42808375182,0.0,8.92293518544,3.27172446351,8.97074151449,11.3601392769,0.0,7.67908594361,COAD
sample_27,1.93508252332,10.6610209295,4.19751159211,0.0,9.84929875203,1.7742494073,9.79987735908,7.08475524889,2.21129260371,8.69948569812,BRCA
sample_28,3.62172369718,10.7967048154,7.62142187599,0.0,10.2748090918,1.29824773417,9.03889430418,9.67763156233,3.53357580667,9.70752651641,BRCA
sample_29,5.59317148026,11.1954644877,4.65919960465,1.53156860881,8.28131341829,5.62115516588,8.91833852549,10.4505514433,0.395282204132,8.99251919999,BRCA
sample_30,4.31103076187,10.1074263362,5.72587745912,0.0,7.47088659653,2.88785666262,9.33889679689,8.96057831554,0.0,8.78792540732,BRCA
sample_31,3.42368573044,9.24068878986,6.12441499189,0.0,7.27375830775,3.13497659572,8.42290153895,9.4228447883,0.0,8.17346227741,BRCA
sample_32,6.83639125803,9.52990096392,6.25284327504,0.0,8.44859540301,2.68506552275,9.20334310833,9.90627130609,1.35145872332,9.80917324601,KIRC
sample_33,4.49472920567,11.0414332851,5.39190172932,0.0,6.87845560781,2.51838406353,10.0688320086,9.49998337495,5.65522873628,9.03736849349,BRCA
sample_34,3.58292927314,10.9810962957,3.11904070865,0.0,9.62494894533,2.81571887152,9.57492649131,10.2534575147,1.90527387163,8.9163482532,PRAD
sample_35,3.62727997699,9.91132157422,5.06039331223,0.0,7.55760155041,1.09470900709,10.1171235857,9.6732136584,0.0,8.25710493357,BRCA
sample_36,2.79258469154,9.57241980677,4.04987468105,0.799999066493,8.29000040982,3.25134038279,9.26615170891,10.254957732,0.799999066493,9.34636081268,KIRC
sample_37,4.27487290639,9.9264635334,6.52225980676,0.0,8.79228924894,2.16889872003,9.28408839841,9.10099078409,1.45859198815,9.90689059561,LUAD
sample_38,2.79728280923,10.7386665204,6.27923540835,0.0,7.15057998464,1.45964144993,9.99397149644,8.78708305868,0.765704465208,8.39693010006,BRCA
sample_39,5.34784279364,10.5254033529,6.04535996448,0.0,9.16315150175,4.48480839677,10.716056337,11.0468443458,3.34586470685,7.69380752078,BRCA
sample_40,3.92088397909,9.55283045518,7.65153250939,0.0,3.07208864586,3.47305953726,8.55926618327,9.70903554954,3.07208864586,9.55864073618,KIRC
sample_41,3.53418613909,10.4828886083,3.22596895962,0.0,8.67721223109,2.58830087877,9.07755278614,10.1459703455,1.92048386821,8.85262625802,PRAD
sample_42,5.85846098448,10.1525890693,4.47474752272,0.0,8.77441151476,2.51571245196,8.93718547035,10.3502320214,3.21070056263,9.68036831505,PRAD
sample_43,1.40064722052,10.0967151545,7.01964632247,0.864017717205,6.9873663474,5.19668572296,9.60445500758,10.6209162573,0.0,9.62483017515,KIRC
sample_44,1.24567819388,9.26119229129,6.99435343686,0.0,5.59421709768,4.0969702057,9.27003129496,9.33732976569,0.0,9.65268008415,KIRC
sample_45,5.13718380022,9.82568547216,7.12376964437,0.0,8.05949048067,2.82015853473,9.30649921778,9.34842719259,1.1456774552,8.64614825318,BRCA
sample_46,3.16083953437,11.5495295992,3.73948090304,0.0,7.26389826137,3.16083953437,9.29585615917,10.1441866135,1.46738383076,9.43848207644,PRAD
sample_47,0.0,10.7264651167,6.3602799881,0.0,9.45864037857,6.56353035141,8.47113054501,10.0253195418,0.0,9.1709215194,COAD
sample_48,3.80883807432,10.512473821,6.80476347365,0.0,7.88885281651,2.4783506008,9.98835805545,8.02949705826,2.17549266504,8.68221510721,BRCA
sample_49,2.27997637335,10.1490357565,8.64348825563,0.0,10.8960901682,4.4552680316,9.37102951597,10.5257948364,1.07169403327,9.56295214718,LUAD
sample_50,4.77161623622,9.65888089505,4.30715890547,0.0,8.05778599548,2.69917403053,9.58909680546,9.12249671917,1.59655355274,7.92847100019,BRCA
sample_51,1.78922844601,10.3810237471,5.19439047169,0.0,11.785464729,4.3245226116,9.04067055321,10.5172166297,0.0,9.44446415702,LUAD
sample_52,3.18802105142,9.96059424246,4.36760869933,0.0,10.2406959442,1.18972969362,9.36612328349,8.81590839888,1.18972969362,11.3444845557,BRCA
sample_53,2.19534759832,10.3898571628,3.80503443985,0.0,7.83214316292,3.55336050334,9.20653334166,10.4325210219,1.22804904788,8.38730222047,PRAD
sample_54,0.414785005553,11.3155062285,4.87354254464,0.0,9.01770481949,4.58404248935,8.41267145638,9.69078372928,0.736561582991,8.92977620623,COAD
sample_55,0.978122394572,11.1917871661,3.80037189338,0.0,9.12929332187,4.67647052687,11.0055964809,11.035458958,0.0,10.6459825971,BRCA
sample_56,3.9441181721,10.200248817,5.5397543816,0.0,9.60146439206,1.22576849643,10.3353233549,9.47350079526,0.416515504347,7.99834784479,BRCA
sample_57,5.17227548008,10.0408650402,8.53695430298,0.0,8.46586021942,5.48084673667,8.43861306373,10.2806895873,1.21598915415,9.91307190642,COAD
sample_58,2.73239945954,10.0967151545,5.27193357789,0.0,7.94042519061,3.54399071966,9.17676407167,10.3781430994,0.702480242783,9.91085406045,KIRC
sample_59,3.00115369462,10.301667662,6.885061814,0.0,6.46370582265,2.06512420007,9.4281465794,10.009744656,1.18516880978,9.05930119285,BRCA
sample_60,4.20274681599,10.4347428881,4.431656386,0.0,10.4582015247,0.61136126392,10.5175808161,10.2095873936,1.36910349584,8.71785803358,LUAD
sample_61,1.88037207477,9.75946712773,6.92160294713,0.0,4.33763974046,1.47912706431,8.71890613047,11.4160321791,1.08229383595,9.2699378209,KIRC
sample_62,6.17558647517,9.90983909417,7.34195017739,0.0,7.92494904853,2.13566619697,9.08955111535,9.5858657808,5.79832015219,9.51802165401,BRCA
sample_63,3.13527217948,9.45715717217,6.99783433278,0.0,13.1702239665,1.6891649501,9.68284012631,7.77491880656,1.07881474842,8.72687207828,LUAD
sample_64,3.37555384292,10.3802121165,4.07652489143,0.0,9.56014173612,1.0581086494,8.87076541256,10.1861637733,1.81762325751,9.07078644374,PRAD
sample_65,3.89857599454,10.9853794606,8.24062439911,0.0,8.72899527021,6.00549879909,8.70149707574,8.97366580028,0.0,9.46000120678,COAD
